text,label
"خدا بگم چیکارت نکنه، این عکسهای هوس برانگیز چیه میذاری آخه",pos
خیلی خوب بود. #قهرمان #manotostage,pos
"میاید اینجا، منو نمی‌بینید؟!؟ هق هق :((",neg
"روبرو شدن با خواسته هایمان آسان نیست. پذیرفتن آنچه واقعا می خواهیم ، شهامت بسیاری می خواهد. گاهی دیگر کنج امنی در میان نیست.",neg
هر اتفاقی افتاد تو ترسیدی / بهت گفتم بالاتر از سیاهی رنگی نیست ! یه #کابوس #یکی_از_اونا,neg
بله بی شک خودمو از همه بیشتر دوست دارم .,pos
نخند عصبانیم,neg
نمیشود هم دنبال توسعه بود و هم جامعه را کنترل کرد. اگر برای کارهای بانکی تکنولوژی را وارد مملکت کردید این تکنولوژی خود به خود چیزهای ناخواسته ای را هم وارد مملکت میکند. ارتباطات یعنی آگاهی نسبی جمعی. آگاهی ای عمیقی نیست ولی کفایت میکند تا مردم بفهمند حکومت ایدئولوژیک ناکارآمد است,med
همین افکار پوچ و عقب مونده ی امثال شما هستن که این فجایع رو تشدید می‌کنن! کاش بفهمید که وقتی کسی به کسی آسیب می‌زنه اون بدنامه نه کسی که آسیب دیده ! این شمایید که اون بچه ها رو بدنام جلوه می‌دید و به همین شکل مجرم رو تبرئه می‌کنین!,neg
پیام تبریک نوروزی کانونهای شورشی به رهبری مقاومت زنده باشید و کامروا ای فرزندان ایران زمین #نوروز #۹۷بابراندازان #Nowruz #کانون_شورشی pic.twitter.com/dRoWcmDSEy,pos
https:// youtu.be/zl17Vi4e04Q این همه #لشكر آمده آمده آمده آمده آمده آمده آمده علیه #آخوند آمده آمده آمده آمده آمده آمده آمده آمده علیه #دزد آمده آمده آمده آمده آمده آمده آمده آمده علیه #قاتل آمده آمده آمده آمده آمده آمده آمده آمده علیه #شکنجه آمده آمده آ,neg
"از این همه چیز باکلاس تو دنیا، مریضی‌هاش به ما رسید. تازه اونم تو توییتر فهمیدم باکلاسن! #میگرن #افسردگی",neg
سلام #عنتر #خودفروخته,neg
@mina22_movahed اینا سنشون اکثرا پایینه و بی سوادن .بعدها بزرگ شدن میفهمن .بحث کردن باهاشون آب در هاون کوبیدنه.یه سری شونم که آخوندای قم هستن نوندونیه,neg
وقتی اینکار انجام بشه بنده نوعی که سبک و سیاق خودم رو می دونم صفحه فالو کننده رو بررسی می کنم و اینبار متوجه محتوای خوب و خط مشی اون بزرگوار می شوم و با افتخار بک داده می شه.,pos
اگر در این سیستم حکومتی شاد و راضی هستید پس از رنجی که مردم می کشن مطلع نیستین قطعا.,neg
"انقدر دلتنگتم که جقم زدم افاقه نکرد جلق نمیکند اثر، بوسه مگر اثر کند #ایرج_میرضایعات #دلتنگی",neg
دوره دستیابی به #انتخابات_آزاد و منصفانه جلسه ششم: جمهوری اسلامی و #انتخابات چگونگی و چیستی تبلیغات سیاسی جمهوری اسلامی در دوران بیعت مدرس مجید محمدی ویدئوی کامل: http:// bit.ly/2J1qk8n جمهوری اسلامی چگونه افکار عمومی را مهندسی می‌کند؟ کلاس اینجاست: http:// t.me/FreeElection pic.twitter.com/XfZzAgoIN1,med
به عنوان سم دوستدار طبیعت ؟,neg
فکر میکنم این کارا (حرفا و کاراش و تبلیغ و تشویق) چیزی بیشتر از ابراز عقیده سیاسی باشه.چون شاید باعث تغییر نتیجه بشه...بعد بیای بگی منم گول خوردم! تتلو هم در اون جبهه البته میتونه همین توجیه ها رو بیاره,neg
هیچ فکر کردی چرا کامیونداران امریکا با همکارانشون در ایران همدلند؟ برای اینه که حسرت راه اندازی یک اعتصاب گسترده سراسری برای احقاق حقوقشون بعلت نداشتن سندیکاهای مناسب به دلشون مونده و اغلب مجبورند در سطح محلی اقدام کنند اونم با ترس و لرز از دست دادن اندک حقوق و مزایا.,neg
به جز جریان برنداز همه از رهبری تا منه شهروند باید سپاس گذار و قدردان روحانی باشیم به خاطر برجام .. برجامم نقص داشت ولی تنها وتنها راه برای جلوگیری از سقوط اقتصادی و سیاسی ایران بود .,pos
شما سخنگوی نیرو های نظامی هستی؟ ثانیا کدام پیشروی به سمت عراق بخش های بسیاری از خاک ما در اختیار عراق بود حالا می تونی بری شوت بزنی,neg
شارلان تر و مفت خورتر و گه اضافي خورتر از #مهدي_چمران نيست ريش كله قنديت تو حلق ممدباقر جونت! #دزد #املاك_نجومي #شهرداري #شوراي_شهر,neg
بنویس برای عزت شرافت و سرافرازی و آبادانی ایران عزیزم #IranRegimeChange,pos
"درود به شما حاميان واقعي انسانيت، اين رژيم تبهكار، جنايات غيرانساني را ب مرز بي نهايت رسانده، امروز كودكانان ايراني را در مدارس با تهديد و تحقير مجبور به تجاوز جنسي كردهاند و اين فيلم ها را بفروش ميگذارند، سناتور عزيز فلوريدا، سپاس كه سكوت نمي كنيد و اشك حق شناسي من را بپذيريد.",pos
متاسفم برای هر نسل کشی که صورت گرفته است. برای تمام مردمی که بخاطر داشتن یک نژاد یک زبان یک دین کشته می شوند.دوست گرامی اردوغان مجرم است به یک کشور حمله کرده است هزاران نفر چه تورک چه کورد را به بهانه ابراز عقیده زندانی کرده است.موفق باشید,pos
خوشا به سعادتت =))),pos
رفتم کنار پنجره خدا ازم عکس گرفت #رعدوبرق,pos
"""با سپاس فراوان از روشنفکران و شاعران معاصر که از """"جمعه سیاه"""" و """"جنگل"""" و """"قتلگاه"""" و """"شهر دعا"""" میسرودند، از توده-نفتی ها که مارکسیسم را با تسبیح عوض کردند، از """"ملیون"""" که دست رد به سینهٔ شاه زدند و به پیشواز خمینی شتافتند، و بقیهٔ فرصت طلبان و بیشعوران سیاسی #اعتصاب_سراسری""",pos
جدی میگما :)) ببین و برو قدردان رایتل باش pic.twitter.com/3GD8ENq6x1,pos
یادمه ما قدیما واسه کوچکترین چیزی که بابا مامانمون برامون میخریدن کلی ذوق میکردیم و قدردان بودیم جدیدا تو شیر خشکا چی میریزن این دهه هشتاد و نودی ها انقدر هار شدن؟,pos
"شما پیرزن سرحالی من پیرمرد تعطیل از کارافتاده ام :) بعد راستش این ساندیسی ها زودتر به جواب آدمو می رسونه، تلاش اضافی نمی خواد :)",pos
کامروا باشید و مانا مانید,pos
با نگاهت قلبمو ازم گرفتی ... #دلتنگی,neg
"قسمتی از وجود هنرمند برای دیده شدن،برای کف و هورا شنیدن برای درخشیدن،اما موندنی شدن حالا حالاها برای هر کسی پیش نمیاد،فرقی نمیکنه چقدر برای هنرت درس خوندی یا چقدر زحمت کشیدی،زندگی و انسانیت که بلد نباشی،هنربندی! #ناصر_ملک_مطیعی با مردم موند و موندنی شد میسپارمت به خدا",pos
"تو سنگی بودی ک در برکه ی راکد و کوچک من افتادی،تلاطمی ک تو در وجود من به راه انداختی ،سیل خروشان در دریای آرام نمی اندازد . #خنگول #شال_زرد",neg
چقد شادم :)))))))),pos
"شاید یه وقتایی هم باید کلیشه هارو جدی بگیریم؛ باورکن که دور نیست ازت حال خوب ، شرایط هرچقدر هم سخت،روزها هرچقدر هم تاریک باشه تو از پسش برمیای الی.امکان نداره چیزی رو با تموم قلبت بخوای و تلاش کنی و نرسی.نمیشناسم الی این روزهارو انگار.کجاست اون دختر پرانرژی خیریه با اون خنده هاش؟!",pos
"@yarbatman ماده گاو سگ سبیل تیز دندان ابرو پیوندی ریدم تو دهنت. ملت و مملکت ر بیخیال،بچه ات چطوره؟ ریدم پس یقه ات. #وطن_فروش #خائن",neg
میگم کجا میری اینقد سرحالی ؟ میگه بوکو حرام. این اصطلاحا چیه درمیاد؟ :)),pos
كاش خدايي كه ميگيد وجود داشته باشه و تو جهنمش ميله ي داغ بكنه تو كون اين مذهبياي مادر قحبه كه خون ما رو تو شيشه كردن. #گشت_ارشاد,neg
"#روحانی در کنفرانس بعد از ثبت نام: نکاتی که برای ما در دولت دوازدهم اهمیت دارد #آزادی و #امنیت ، #آرامش و #پیشرفت است #باروحانی‌تا۱۴۰۰",pos
"نوه ی ارشد با دوستان مدرسه تولد میگیرن تو کافه هربار، مدیر مدرسه زنگ زده تهدید که اینکارا رو نکنید. با اینکه مدرسه اصلا مذهبی نیست. با تهدید ها الان از دوازده نفر، فقط سه نفر رفتن سر قرار. خوب ترس های الکی و بی مورد رو میندازن به جون بچه های مردم. فردا دفتر مدرسه...",neg
دمت گرمی که از پشت دوربین بهش گفتن اشکمو در آورد ... دمشون گرم واقعا.,pos
بله هر حال همینم خودش خیلی هنر می‌خواد. شما هم که طرفدار ‌ دوستدار هنر!,pos
والا دیگه همه شدن چس ناله همش زار میزنن,neg
هر چقدر شرایط کشور و حکومت سخت و طاقت فرسا باشه با همصدایی هم می تونیم از بند ظلم رها بشیم #RaminHosseinPanahi,pos
از ته دل آرزو کردیم جریمه ی نقدی درد و مرض بشه به جونشون و می دونستیم داریم زر می زنیم و اونا هر روز گردن کلفت تر و ماها شکسته تر می شیم,neg
"فرقی نمیکنه مهمون ضیافت درباری باشی یا افطاری آخوند، مردمت کشته بدن و در رنج باشن درحالی که تو دایورتشون کنی و به یه ورت باشه بی‌شرفی. #محمود_دولت_آبادی #علی_نصیریان #فاطمه_ معتمد _آریا",neg
جایی شنیدم این آیه مال زنده هاست زندگی یک خط سیر از ابتدا تا انتهاست.کسی که مرده که دارن میبرنش چه با رضایت چه بی رضایت.اغلب هم فقط افراد کار درست راضی و خشنود بر میگردن مهم اینه که تو شلوغی زندگی روز مره به مبدا برگردی رجوع کنی با رضایت ورغبت . مثل کسی که از پشت سر صداش میکنن .,pos
مرسی ولی یه بار گیرم اومد اون ادم که میخواستم نبود #لاشی,neg
"در #فردای_براندازی ج.ا ،یک ارتش مستقل،محکم،ملی گرا،بدون نهاد عقیدتی سیاسی و با تکیه بر نیروهای مختلف،از تمام قومهای ایران،با زبان و آئین های مختلف تشکیل خواهد شد تا فقط از مردم حفاظت کند.ارتشی زیر پرچم #مردم",pos
گویا شما همانند مجاهدین قصد دارید خلاف جهت شنا کنید‌. ولی مطمئن باشید این ائتلاف و مبارزه فقط برای رهبری و پادشاهی شاهزاده رضا پهلوی هست. اگر شاه باشد ایران آزاد و سربلند است. #RezaPahlavi,pos
زندگي مث يه بافتني ميمونه يه جاييش كه گير كنه نخ كِش ميشه از وقتي دلم پيشش گير كرد زندگيم هم نخكش شد #حال_بد,neg
علی علیپور یه جور با استوک رفت تو صورت بازیکن پدیده که حداقل 3 جلسه محرومیت داشت ولی داور کارت زرد داد بهش.چند دقیقه بعد هم اولین گلشو از نقطه پنالتی به ثمر رسوند.قضیه تکراری چند فصل اخیر فوتبال ایران.دیگه عادی شده! #پرسپولیس #لجن,neg
ریال مادرید قهرمان لیگ قهرمانان اروپا pic.twitter.com/J93QrzI9mw,pos
سلام میکنم به زیبایی باران که با قطره های کوچکش برروی ناودونی خونه آهنگی دلنشین و زیبا از طبیعت رو برامون به ارمغان میاره و همه این ها لطفیست که خداوند در حق ما داره.. ⚘ خدای مهربان سپاس,pos
نماینده طبقه کارگر و زنان بی سرپرست هم مشخص شد. #رییسی #پررو #دروغگو,neg
جوري شده ميرم جلو اينه ميگم اين يارو كيه داره نگام ميكنه #احمق,neg
راهش همینه که خودم خودمو فالو کنم #تنهایی,neg
هر گیری یه راهی داره درسته من بدتر از تو هستم اما هیچ وقت نا امید نمیشم انقدر میجنگم یا به نتیجه میرسم یا خودمو داغون میکنم,pos
"وای دارم آتیش میگیرم از حماقت یه عده،میگه چرا وقتی فقط یک میلیون نفر توی دنیا HIV دارن باید عموم مردم رو آموزش بدیم و هراس ایجاد کنیم! اینکه آمارش اشتباس هیچ،اینم که HPV از HIV تشخیص نمیده هم هیچ،مشکلت با آگاهی مردم چیه آخه؟",neg
بله مثلا به منتقدین خود بیشعور بی شناسنامه نگوییم #یه_جو_عقل #مزدور #بیشعور #بی_شناسنامه #تندرو #بروید_به_جهنم,neg
آرامش اينجا دوست داشتنيه... دور از #هياهو به دنبالِ #آرامش #اشتباه_خوب,pos
وقتی به تو می اندیشم... کلمه ها جان می گیرند حرفها عشق میشوند جاده زیبا می شود راهش هموار میشود به تو.... نزدیک و نزدیکتر میشوم انتظارم مفهوم می گیرد آرزوهایم زنده میشود امیدم پرواز میکند چشمانم برق می زند قلم و کاغذ به رقص در می آیند,pos
"سرانجام با رانندگی و حال خیلی مناسب راننده، با ماشین متوقفی تصادف کردیم، اون ماشین چیزیش نشد و رفت، راننده تپسی بدون توجه به اینکه مسافر داره، ۱۰ دقیقه جلوی ماشین نشسته بود زل زده بود به ماشین. من وحشت‌زده ولی با لحن بسیار آروم از راننده پرسیدم که من ماشین بگیرم؟",neg
"رو مود تنبلی هیچکاری خودش خوب میشه، رو مود غیر تنبلی دویدن، در هر دو حالت بستنی حضور داره",pos
در لیبی و سوریه اسلحه در دست گروه هاست دوست گرامی چندتا از 6 میلیون فراری و آواره سوری اسلحه داشتن . با این تز ها دیگه چرا هشتک براندازم می زنید ... یعنی می خواین به آشوب بکشین کشورو,neg
"ریاست محترم جمهور @Rouhani_ir لطفا در این فرصت ویژه گفتگو با مردم صادق، شفاف و‌ با صراحت سخن بگویید و البته غیر تکراری؛ #مردم اینروزها #امیدواری لازم دارند. #مردم_باید_بدانند #روحاني",pos
"دزد افکار و‌ دزد ایده ها ،از هر دزدی حرومزاده تره. #عصبانی",neg
"هیچ‌وقت نفهمیدم اگه طرف عوضیه یا هر صفت بدی داره، چرا اون فحش نصیب مادرش می‌شه یا نصیب خواهرش. احتمالا هیچ‌وقت هم نمی‌فهمم. #تلخ",neg
ننگ بر این اسلام و ننگ بر این رژیم اسلامی حالا دیگه همه میدونیم چرا و چطوری مسلمان شدند اجداد ما اسلام را با زور و بکش بکش به ملت ما تحمیل کرده اند توحش اسلامی حد و مرز ندارد,neg
"دمت گرم، خیییییلی بزرگی که تا نهایت توانت جنگیدی دختر. به طرز غریبی حالم خوب کرد اون عکس پیروزمندانه‌ات بعد همه ماجرا #افتخار",pos
بارها و بارها چتش رو میخونه و دلگرم میشه اونتیکه اخر که صدام میکنه عالیه,pos
وقتی #هنرمندی و علاقمند به رستم اما به زور میفرستنت ریاضی و سر از دانشکده فنی در میاری:)))) پ.ن صندلی دانشگاهمون(من نکشیدما من فقط عکس گرفتم) pic.twitter.com/RiCeqNvQY7,pos
من اینترنت حجمی ۴ گیگ در ماه داشتم شبانه رایگان هر چی میخواستم دانلود میکردم با طرح جدید دست به عصا دانلود میکنم,neg
"تو خارج کنار دوستان 5+1 حال میکنید هااا هی بدین بره ، همه رو بدین بره #بیشعوری #بی_شرفا #استیضاح #ایران #براندازم #اصلاح_طلب #حسن_روحانی #احمق_ها #بی_غیرت #عراقچی #ظریف #اصلاح_طلبان #لیبرال #رفیقم_کجایی #رفراندوم_ازاد #برجام #با_شماییم #با_فریدون #جاسوس #",neg
دمشون گرم...جانانه جنگیدن...اون لایی هم که دیگه نگم محشر بود محشر ماشالله به این همه غیرت با کیفیت پیش بریم پرتقال رو زدیم #تیم_ملی_ایران #قهرمان #جام_جهانی_روسیه_2018,pos
مسلمان کشی چه ایرادی داره مگه؟ تازه ثواب هم داره و امام زمان خییلی خشنود میشن از کشتن هر چه بیشتر مسلمانان فعلا ۵۰۰ هزارتا کشتن مخصوصا کودکان سوریه حضرت فرمودن هیچ چیز به اندازه فواره خون گلوی کودکان سوریه برایم لذت بخش نیست,neg
"یاد یه مصاحبه با دکتر سبیلان اردستانی افتادم که می‌گفت: متاسفانه ما در هیچ سازمانی، سامانه دیجیتال ثبت آمار و اطلاعات نداریم که بعد پژوهشگر بتونه داده پردازی کنه. صرفا میان شفاهی یک سری اعداد و ارقام اعلام می‌کنن! باور نمی‌کردم ولی گویا وضع اسفناک تر از این حرفا ست.",neg
میترسم دیگر خوب نشوم و همین طور پیچیده باقی بمانم و پیر شوم #ترس,neg
دلم موند و خودم پوسید تَهِ تَّهِ تَّهِ مرداب دلتنگی... #آواره #قمیشی,neg
واقعا ما چه کرده ایم با دختران سرزمینمان که از سوار شدن در آسانسور با ما هم هراسان میشوند ؟ موجب شرمندگیست . حالا که حکومت در زمینه تعلیم و تربیت جنسی بیتفاوت و منفعل عمل میکند تنها راه ما همین گفتگو و آموزش در شبکه های اجتماعی و جمعهای دوستانه و خانوادگیست و,neg
به امید خدا در نوامبر شاهد رهایی سیاهان از بردگی ایدئولوژیک دموکرات خواهیم بود.,pos
خوب که چی روز هزار دفعه این صحنه رو میشه تو خیابون‌ها دید #فارس_نیوز#بیناموس #دزد #دروغگو,neg
مرسی دوست خوبم باشه ولی ی بار که گفتم گفت اونایی که کامروا بودند هیچ گوهی نخوردن بخدا بی شوخی ی بار سر خواب بهم گفت,pos
ملتي كه تنها به #گذشته خو مي بالد و هيچ تصوري از #آينده خود ندارد #توهم #چي_بوديم_چي_شديم #سرخوردگي,neg
"پادشاهی مشروطه یا غیرمشروطه، عقیده ی شماست و محترم. توقع دارم همونطور که ما به این آزادی شما احترام میذاریم، شما هم به تنوع دیدگاه ها و آزادی ما احترام بذارید",pos
گوه تو فوتبالی که بخاطرش به ناموس هم فحش میدین! #بی_غیرت,neg
هر نفر تو عمرش با یکی بوده که الان مثه سگ پشمونه از رابطه داشتن با اون در مورد من این پشیمانی در مراحل والا تری قرار داره,neg
بله بايد افتخار كرد به اين شجاعت وقتى اونا تو شهر درود ٣ جوان رشيد رو با گلوله كشتن مردم هم بايد از اونا بكشن تا بفهمن مردم ديگه اون مردم ده بيست سال پيش نيستن,neg
تا زمانیکه خوش خیالان برای ایشان هورا میکشد و تنها استدلال شان این هست که هرچی هست از رئیسی بهتره همین آش است و کاسه,neg
نمیدونم چرا یه عده عصا به دست افتادن دنبال من :)) من چیزی که دیدم و شنیدمو نقل کردم خب :),pos
و اینکه از بقیه کاربرها هم زهر چشم میگیرن که صداشون اینجا هم در نیاد https:// twitter.com/RaakStaaar/sta tus/988515790696697856 …,neg
"نویسنده در این گزارش مدعی شده است، دلیل مشترک رژیم صهیونیستی و عربستان سعودی این است که ایران تنها کشور در منطقه نباشد که چنین تسلیحاتی در اختیار دارد. نویسنده مدعی شده عربستان و رژیم صهیونیستی این قابلیت ایران را تهدید علیه امنیت پادشاهی سعودی می‌دانند.",med
ولی من از تویی که ازت متنفرم ولی خودت هیچ نقشی توش نداری خیلی معذرت میخوام!,neg
"مدیر بهره برداری از شبکه های آبیاری و زه کشی منابع آب ایران میانگین بارش های سالیانه را در کشور 250 میلی متر ذکر کرد و گفت: این عدد، یک سوم متوسط جهانی بارش است. حالا گیلان با بارش بیشتر از میانگین جهانی،چرا باید مشکل کمبود آب داشته باشه؟! فقط سوءمدیریت... #ب_رنج #گیلان_ بی _آب",neg
حتی نمیدونم باید چیکار کنم چجوری حال خودمو خوب کنم حال خوبم وصله به جاهایی که دست خودم نیست نمیدونم نگران کدوم اتفاق باشم,neg
آرزوم اینه سالی بیاد که تمام ایرانی ها با تمام عقاید با هم کنار مقبره کوروش سال جدید رو جشن بگیریم #آزادی #آرزو,pos
#نور_چشمان_منی_سیدعلی♥,pos
"زمان که بیشتر بگذره ، منم هدف و ارزوم هام رو بیشتر چال میکنم . ناموسا این چه زندگیه ، چو گناهی کردم که اینجا بدنیا اومدم . #بدبختی",neg
اقا چقدر #افطار خوبِ #دست_خوش,pos
#NowWatching Barefoot movie داستانش جالبه دوسش دارم,pos
دوستان عزیز مطلع باشید #استاد_راعفی_پور تو توییتر اکانت نداره و این حساب جعلی و برای سوع استفاده از ایشون ساخته شده لطفا ریتوییت کنید . دوستان مطلع شوند #سواد_رسانه_ای #راعفی_پور_توییت_نداره https:// twitter.com/masafiranian/s tatus/1001855195998015489 …,med
"""دوستان همزبان وقتی بلاک‌ میشن میگن ما که فحش ناموسی و جمله بی تربیتی نگفتیم فقط گفتیم """"وطن فروش و جیره خوار """" اینها همونهایی هستن که با فرهنگ‌ """"مرگ بر ..."""" بزرگ شدن و‌معنی کلمات را نمی فهمن""",neg
از بچگی شنیده بودیم آخرالزمان حق و باطل به هم خیلی نزدیک میشن اما برای شیعیان مثل اختلاف روز و شب همه چی روشنه. #بی_شرف #نمک_نشناس,neg
یک حال شاد و سرحالی دارم که با وضعیت عصرم که باید برم باشگاه در تضاده. طبیعی اینه که الان روی دنده نق باشم.,pos
"چند وقته دوباره مود فیلم دیدن ندارم و به شدت عذاب وجدان گرفتم برا این موضوع هر روزی که میگذره و فیلم نمیبینم خودمو نمیبخشم اصلا، کاش خوب شم",neg
عکس ها را دیدم شادم کردید (مقام معظم گیس بریدگی),pos
همين كه جمهوري اسلامي باعث رنجش اكثر مردم ايران شده براي من كافيه,neg
"بسیار زیبا . بخاطر این زحمات بی مزد که بخاطر آزادی ، قلم و چشم میسایید بردست شما بوسه میزنم . آرزوی موفقیت سرافرازی دارم برای شما. #IranRegimeChange",pos
و تاسف برای رای دهندگان نگون بخت که باید قدردان منتخبان خود باشند که هنوز گرفتار باندبازی های سیاسی هستند انقدر سطح توقع نزول کرده که از نگاه شما همین هیچ هم قابل تقدیر است,neg
"سیستم سرمایشی خوابگاه دخترانه رو درست نمیکنن، بعد اونوقت در رو روشون قفل میکنن؟ #بی_غیرت #دانشجو_پزی #دانشجوپزی",neg
ولی حالا همه اینا به کنار چه اتفاقاتی واسه یه شخص میوفته که به سرش میزنه به یکی تجاوز بکنه؟ واقعا واسم سواله اگه واسه لذت هست که چه لذتی میتونه داشته باشه زجر کشیدن یکی دیگه؟ #metoo,neg
وقت خواندن نفرین ثمین محمود احمدی نژاده,neg
منم بچگی هیچوقت نداشتم. ماکزیممش با گریه و زاری مامانم راضی میشد دوتا جوجه بخرم که اونا هم یک هفته‌ای میمردن. ولی همیشه عاشق حیوونا بودم و از بچگی آرزوم بود که سگ و گربه و خرگوش و اسب و حتی گاو و گوسفند نگه دارم,neg
نظری کن که به تنگ آمدم از #دلتنگی #Taheri_movement,neg
هر روز در تریبون از حکام پول پرست و تجمل گرایی سعودی انتقاد میکنند اما قدم به قدم به life stile آنها نزدیک تر میشوند. گرامی داشتن آنچه اسلام گرامی نمی‌دارد آنهم درحالی که لباس پیامبر بر تن داری یعنی ...... #روحانی_نما pic.twitter.com/h2FvgrI7VC,neg
"هر گوشه این‌ مرز و بوم رو که نگاه میکنم زخمی میبینم با دشنه کینه تو، دلی میبینم شکسته از قساوت تو، تنی رنجور از شلاق ظلم تو و مادری داغدار از جنایات تو.... ننگت باد خونخوار! #كازرون_درخون #كازرون_تنها_نيست #کازرون_ایستاده",neg
برای من بدترین خاطره از #مهاجرت رفتن دوست صمیمیمه که سالهاست ندیدمش :(,neg
اگرحسن روحانی دوران انتخابات را با حسن روحانی پسا انتخابات تنهابزاریم همو می کشن.دهه شصت که جای خود دارد #روحانی #انتخابات #توهم #دهه_شصت,neg
"با سلام،مردم شریف ایران خواستار اخراج هرچه سریع تر اقازادگان مسئولین نظام ج.ا میباشند با سپاس فراوان یک جوان بیکار ایرانی",neg
"صبح است ساقیا،واقعا سحرخیز باش تا کامروا باشی (به تخت خواب نگاه میکند و اشکی از گوشه ی چشمش سر میخورد )",pos
واسه دیدن 750liتا چراغ قرمز مقدمم انقد به خودمون فشار اوردیم که ترسیدم خشتکمون پاره بشه,neg
دوست دارم نگات کنم!تاکه دیوونه بشم #دلتنگی,neg
"وقتی کسی میمیره خودش نمیفهمه،اطرافیانش متوجه و اذیت میشن.بحث با ادم بیشعور هم همینه امیدوارم از شاگردانه #سعیدطوسی بشی #بیشعور",neg
"با شما موافقم . ج.ا. رفراندوم آزاد برگزار کنه و اگر مردم نخواستندش، بره.",pos
سپاس از شما پیام جان. حس مثبتی که از کودکی به کامیون ماک داشتم مثبت تر هم شد. درود!,pos
"راستی، وقتی یه روز خوب میاد شاید از ما چیزی نمونه جز خوبیا #هیچکس مود",pos
"جماب محسن خان همتبار گرامی ول کنید دنیای موشک ها رو ، اندکی از صلح و همزیستی بگید از مهروزیدن و دوست داشتن بگید",pos
خواستگار و مسئولش بزرگتران کراشو اما خودمون =))),pos
شما بهمن ۱۳۹۵ رو یه دور مرور کنی #کارنامه۳۸ساله بصورت 3D میاد جلو چشات #پلاسکو #گورخواب #سیستان_بلوچستان #کوفت #زهرمار,neg
کامروا باشی,pos
هنوز خستگی مهمونی خانوادگی‌های عید در تنم هست. حالا باید افطاری خانوادگی‌ها رو تحمل کنم.,neg
پارک رو درست کردن برای انسانها طبیعت رو شما با نگه داشتن حیوان خانگی بهم زدید اگه دوستدار حیواناتید بزارید آزاد باشند نه اینکه با آوردن اشان به پارک آزادی آدمها رو بگیرید https:// twitter.com/ManotoNews/sta tus/999326904652976130 …,neg
چه فرقی هست بین وطن فروشی که در کوس #برجام_بی_فرجام میکویبد با وطن فروشی که از خروج ترامپ خشنود است. https:// twitter.com/Shahgrap/statu s/994182541681811456 …,neg
روی هر پله‌ای که باشی خدا یک پله از تو بالاتر است نه به این خاطر که خداست... برای اینکه دستت رابگیرد... #خدایا_شکرت,pos
چشم تنگ دنیا دوست را یا قناعت پُر کند یا خاک گور #حقوق_نجومی #مجلس_مثلا_اسلامی #بی_شرف,neg
از آن روزهاست که حتی خودش هم که بیاید حالم را خوب نمی کند دیگر,neg
با شما موافق نیستم,neg
در گیر و دار محکمه میزان دروغگوست در کشوری که رعیت و سلطان دروغگوست تشخیص گرگ ها چقدر سخت می شود در گله ای که حضرت چوپان دروغگوست #دروغگو,neg
سوال مهم؟ قریب به بیست سال از تشکیل شوراهای شهر و روستا میگذرد. چه اقدامی برای درمان بیماری گسترش یافته فساد در شوراها انجام شده؟؟ #فساد #شورا #نظارت #صلاحیت #قوانین #خائن,neg
"سال ۱۹۶۷ #اعراب به پشتگرمی وعده های #شوروی‌ بر طبل جنگ با #اسراییل کوبیدند. کشورهای عربی با صدها هواپیما، تانک و بیش از ۱ میلیون نفراز خشکی‌ و دریا اسراییل رو در محاصره داشتند ولی در عرض ۶ روز شکست خوردند. شوروی فقط نگاه کرد! #عرزشی یه ذره #کتاب بخون خودت و مملکت رو به فنا ندی!",neg
همه چی بستگی به خود ادم داره حتی تو دسشویی و حمومم میشه به ادم خوش بگذره #تنهایی,pos
زبان بدن خانمی که به شما علاقمند است ! - http://www. parsdown.com/entry/98633 . . #parsdown #ایران #تهران,pos
بله جناب محمدزادگان! حالا کی جز شما اون‌ور بود؟,med
خبر فوری هم اکنون شاهد بارش باران رحمت الهی هستیم واقعا صبح بارونی تو تابستون یه نعمته #خدایا_شکرت,pos
همزمان با سیلی زدن مامور شهرداری به زن دستفروش تو #فومن تو #تبریز هم مامور شهرداری یک کارگر ساختمونی رو مجروح و بیهوش کرده #بیشرف #انسانیت,neg
فی الواقع خامنه ای اند کثافت اند ماله کشی اند اراجیف بافی اند دزدی و فساد و اند حماقت است... #مارمولک #IraniansHateIslamicRegime #ThankYouTrump #damnIRI #IRI_cheats_Iranians #ShameOnBBCpersian #devilish_liar_iransdictator #جمهوری_اسلامی_پر,neg
زندگی کوتاه تر از اینِ که با آدم هایی بگردی که شادی رو ازت میگیرن شاد باش #LuxuryLifeForYou pic.twitter.com/8bBbWQxvn6,pos
پُستِ اينستاگرامىِ برنامه ماه عسل مربوط به قسمتِ فرهاد ايرانى و خانومش رو ميديدم؛ در ده كامنتِ اول كه به چشمم خورد هيچ اثرى از فحش و تمسخر نبود؛ همه آرزوى خوشبختى كرده بودند؛ باورم نميشد؛ حال منم خوب شد از اين نظرات؛ قضاوت نكردن و مثبت بودن چه سخت اما دلنشين است,pos
#امام_رضا_سلام_الله_علیه فرمودند یکی از روزهایی که دعا در اون روز مستجاب میشه روز #عیدغدیر هست امروز در حق همدیگه خیلی دعا کنیم که اون #دعا در حق خودمون هم به اجابت می‌رسه #امام_رضا #عید_غدیر #يوم_الغدير #شادی,pos
